12500 3.50 -1.04 -0.75 -0.413 -0.120 -0.043 -0.092 -0.293 -0.038 -0.074 -0.017    
12750 3.50 -1.10 -0.79 -0.437 -0.125 -0.044 -0.096 -0.309 -0.041 -0.078 -0.019    
13000 3.50 -1.16 -0.84 -0.460 -0.129 -0.046 -0.101 -0.324 -0.042 -0.081 -0.020    
14000 3.50 -1.41 -1.02 -0.539 -0.144 -0.054 -0.119 -0.381 -0.049 -0.094 -0.025    
15000 3.50 -1.63 -1.20 -0.604 -0.158 -0.061 -0.136 -0.431 -0.055 -0.106 -0.030    
16000 3.50 -1.84 -1.36 -0.660 -0.171 -0.068 -0.152 -0.478 -0.061 -0.117 -0.034    
17000 3.50 -2.04 -1.52 -0.709 -0.183 -0.075 -0.167 -0.522 -0.068 -0.128 -0.039    
18000 3.50 -2.22 -1.66 -0.755 -0.194 -0.081 -0.181 -0.562 -0.073 -0.138 -0.043    
19000 3.50 -2.40 -1.80 -0.797 -0.204 -0.087 -0.195 -0.601 -0.077 -0.147 -0.047    
20000 3.50 -2.56 -1.92 -0.836 -0.213 -0.093 -0.208 -0.638 -0.083 -0.157 -0.052    
21000 3.50 -2.71 -2.04 -0.873 -0.221 -0.097 -0.219 -0.673 -0.088 -0.167 -0.057    
22000 3.50 -2.85 -2.15 -0.908 -0.227 -0.101 -0.229 -0.705 -0.093 -0.176 -0.062    
23000 3.50 -2.98 -2.25 -0.942 -0.233 -0.105 -0.237 -0.732 -0.097 -0.184 -0.067    
24000 3.50 -3.10 -2.35 -0.971 -0.239 -0.108 -0.245 -0.757 -0.100 -0.191 -0.071    
25000 3.50 -3.22 -2.44 -0.996 -0.245 -0.112 -0.253 -0.781 -0.104 -0.198 -0.074    
26000 3.50 -3.34 -2.53 -1.018 -0.252 -0.116 -0.262 -0.806 -0.107 -0.204 -0.077    
27000 3.50 -3.44 -2.61 -1.040 -0.259 -0.119 -0.271 -0.832 -0.111 -0.211 -0.080    
28000 3.50 -3.54 -2.69 -1.061 -0.264 -0.122 -0.278 -0.855 -0.114 -0.217 -0.083    
29000 3.50 -3.63 -2.76 -1.082 -0.268 -0.123 -0.282 -0.871 -0.117 -0.223 -0.085    
30000 3.50 -3.71 -2.83 -1.100 -0.270 -0.123 -0.283 -0.881 -0.119 -0.226 -0.086    
31000 3.50 -3.79 -2.91 -1.116 -0.272 -0.122 -0.282 -0.885 -0.119 -0.228 -0.087    
 9000 4.00  0.02 -0.07  0.056  0.045  0.013  0.035  0.085  0.010  0.017  0.010    
