 5750 4.50  1.47 -0.07  0.177  0.683  0.368  0.726  1.543  0.348  0.380  0.025   
 6000 4.50  1.34 -0.04  0.081  0.607  0.332  0.660  1.380  0.307  0.334  0.020   
 6250 4.50  1.21 -0.02  0.013  0.536  0.300  0.599  1.231  0.269  0.292  0.017   
 6500 4.50  1.09 -0.00 -0.029  0.472  0.269  0.540  1.093  0.235  0.254  0.015   
 6750 4.50  0.97  0.00 -0.050  0.415  0.239  0.483  0.964  0.204  0.220  0.012   
 7000 4.50  0.85  0.01 -0.050  0.366  0.211  0.427  0.841  0.173  0.187  0.011   
 7250 4.50  0.74  0.02 -0.040  0.324  0.183  0.371  0.722  0.144  0.157  0.009   
 7500 4.50  0.63  0.02 -0.023  0.285  0.156  0.316  0.609  0.117  0.129  0.009   
 7750 4.50  0.52  0.02 -0.005  0.250  0.129  0.262  0.501  0.093  0.104  0.008   
 8000 4.50  0.42  0.02  0.013  0.216  0.103  0.210  0.401  0.070  0.081  0.008   
 8250 4.50  0.32  0.00  0.030  0.182  0.078  0.161  0.308  0.050  0.061  0.007   
 8500 4.50  0.22 -0.01  0.040  0.145  0.056  0.117  0.228  0.035  0.045  0.008   
 8750 4.50  0.12 -0.04  0.041  0.111  0.036  0.080  0.159  0.023  0.032  0.008   
 9000 4.50  0.03 -0.07  0.031  0.083  0.020  0.048  0.099  0.012  0.020  0.008    
 9250 4.50 -0.06 -0.11  0.012  0.058  0.008  0.023  0.048  0.004  0.009  0.006    
 9500 4.50 -0.15 -0.16 -0.009  0.037 -0.002  0.002  0.003 -0.003  0.000  0.005    
 9750 4.50 -0.24 -0.21 -0.034  0.017 -0.011 -0.015 -0.036 -0.009 -0.009  0.003    
10000 4.50 -0.33 -0.25 -0.061  0.000 -0.018 -0.030 -0.071 -0.014 -0.017  0.001    
10250 4.50 -0.41 -0.31 -0.091 -0.016 -0.023 -0.042 -0.103 -0.018 -0.024 -0.001    
10500 4.50 -0.49 -0.36 -0.122 -0.030 -0.028 -0.053 -0.131 -0.022 -0.031 -0.003    
10750 4.50 -0.57 -0.41 -0.153 -0.042 -0.032 -0.062 -0.158 -0.025 -0.038 -0.005    
11000 4.50 -0.64 -0.46 -0.184 -0.053 -0.035 -0.070 -0.182 -0.028 -0.044 -0.007    
11250 4.50 -0.71 -0.51 -0.215 -0.063 -0.038 -0.077 -0.205 -0.030 -0.049 -0.009    
11500 4.50 -0.78 -0.56 -0.246 -0.071 -0.041 -0.083 -0.227 -0.034 -0.055 -0.011    
11750 4.50 -0.85 -0.61 -0.276 -0.078 -0.043 -0.089 -0.247 -0.036 -0.060 -0.013    
12000 4.50 -0.92 -0.66 -0.305 -0.084 -0.045 -0.094 -0.265 -0.037 -0.064 -0.015    
12250 4.50 -0.99 -0.70 -0.333 -0.090 -0.047 -0.099 -0.283 -0.040 -0.069 -0.016    
12500 4.50 -1.05 -0.75 -0.360 -0.096 -0.049 -0.104 -0.300 -0.042 -0.073 -0.018    
12750 4.50 -1.11 -0.80 -0.385 -0.101 -0.051 -0.108 -0.316 -0.044 -0.077 -0.019    
13000 4.50 -1.18 -0.85 -0.410 -0.106 -0.052 -0.112 -0.332 -0.046 -0.081 -0.021    
 3500 5.00  2.71 -1.59  1.300  1.497  0.914  1.916  4.298  0.761  1.005  0.259   
 3750 5.00  2.56 -1.22  1.233  1.427  0.865  1.722  3.780  0.714  0.918  0.216   
 4000 5.00  2.44 -0.97  1.198  1.353  0.823  1.568  3.410  0.710  0.862  0.160   
 4250 5.00  2.33 -0.77  1.162  1.254  0.763  1.414  3.101  0.708  0.811  0.103   
 4500 5.00  2.20 -0.58  1.044  1.134  0.683  1.254  2.782  0.664  0.738  0.066   
 4750 5.00  2.05 -0.41  0.847  1.020  0.597  1.109  2.464  0.591  0.650  0.050   
 5000 5.00  1.90 -0.28  0.655  0.928  0.522  0.987  2.182  0.517  0.567  0.042   
 5250 5.00  1.75 -0.19  0.480  0.847  0.462  0.886  1.939  0.452  0.495  0.035   
 5500 5.00  1.61 -0.12  0.320  0.769  0.413  0.803  1.730  0.397  0.434  0.029   
 5750 5.00  1.47 -0.07  0.182  0.692  0.373  0.730  1.548  0.351  0.382  0.023   
 6000 5.00  1.34 -0.04  0.073  0.617  0.337  0.666  1.386  0.309  0.335  0.019   
 6250 5.00  1.22 -0.02 -0.010  0.548  0.304  0.606  1.239  0.273  0.294  0.016   
 6500 5.00  1.09 -0.01 -0.065  0.485  0.274  0.550  1.104  0.241  0.257  0.013   
 6750 5.00  0.97 -0.00 -0.101  0.429  0.246  0.496  0.980  0.211  0.223  0.011   
 7000 5.00  0.86 -0.00 -0.113  0.381  0.218  0.443  0.860  0.182  0.192  0.009   
 7250 5.00  0.74 -0.00 -0.111  0.340  0.192  0.391  0.746  0.154  0.162  0.007   
 7500 5.00  0.63 -0.00 -0.101  0.304  0.166  0.339  0.637  0.128  0.135  0.006   
 7750 5.00  0.53 -0.00 -0.084  0.272  0.141  0.288  0.532  0.104  0.110  0.005   
 8000 5.00  0.43 -0.00 -0.067  0.242  0.116  0.238  0.433  0.081  0.087  0.004   
 8250 5.00  0.32 -0.01 -0.050  0.213  0.093  0.190  0.339  0.060  0.066  0.004   
 8500 5.00  0.23 -0.03 -0.034  0.185  0.070  0.143  0.253  0.042  0.048  0.004   
 8750 5.00  0.13 -0.05 -0.025  0.155  0.049  0.103  0.179  0.029  0.034  0.004   
 9000 5.00  0.04 -0.08 -0.016  0.122  0.029  0.067  0.118  0.018  0.024  0.005    
 9250 5.00 -0.06 -0.12 -0.025  0.098  0.015  0.039  0.062  0.009  0.013  0.004    
 9500 5.00 -0.15 -0.16 -0.039  0.077  0.003  0.015  0.014  0.001  0.003  0.003    
 9750 5.00 -0.23 -0.21 -0.057  0.057 -0.006 -0.005 -0.028 -0.006 -0.006  0.002    
10000 5.00 -0.32 -0.25 -0.077  0.038 -0.014 -0.022 -0.065 -0.011 -0.014  0.000    
10250 5.00 -0.40 -0.30 -0.099  0.020 -0.021 -0.037 -0.099 -0.017 -0.022 -0.002    
10500 5.00 -0.48 -0.35 -0.124  0.005 -0.027 -0.049 -0.129 -0.021 -0.029 -0.004    
10750 5.00 -0.56 -0.41 -0.151 -0.009 -0.032 -0.060 -0.156 -0.025 -0.036 -0.006    
11000 5.00 -0.64 -0.46 -0.179 -0.022 -0.036 -0.069 -0.182 -0.028 -0.042 -0.008    
11250 5.00 -0.71 -0.51 -0.206 -0.034 -0.039 -0.077 -0.205 -0.030 -0.047 -0.009    
11500 5.00 -0.79 -0.56 -0.235 -0.045 -0.042 -0.084 -0.227 -0.034 -0.053 -0.011    
11750 5.00 -0.85 -0.61 -0.263 -0.054 -0.045 -0.090 -0.247 -0.036 -0.058 -0.013    
12000 5.00 -0.92 -0.66 -0.292 -0.062 -0.047 -0.096 -0.267 -0.038 -0.063 -0.015    
12250 5.00 -0.99 -0.71 -0.319 -0.069 -0.049 -0.102 -0.285 -0.040 -0.067 -0.016    
12500 5.00 -1.06 -0.75 -0.345 -0.076 -0.051 -0.106 -0.302 -0.043 -0.072 -0.018    
12750 5.00 -1.12 -0.80 -0.370 -0.082 -0.053 -0.111 -0.318 -0.045 -0.076 -0.019    
13000 5.00 -1.18 -0.85 -0.395 -0.087 -0.055 -0.116 -0.334 -0.047 -0.080 -0.021    
