110
0.00000000000000E+00  0.00000000000000E+00
1.37024632561552E-01  0.00000000000000E+00
1.42042148669478E-01  0.00000000000000E+00
1.47241772686041E-01  -2.20228302000000E-05
1.52628894800188E-01  -4.67096529000000E-05
1.58209207613417E-01  -7.50330473000000E-05
1.63987497519684E-01  -1.07616071000000E-04
1.69968399372398E-01  -1.45176456000000E-04
1.76156644236594E-01  -1.88541420000000E-04
1.82557085266243E-01  -2.38660670000000E-04
1.89173466911691E-01  -2.96617965000000E-04
1.96009167321714E-01  -3.63646464000000E-04
2.03067087134950E-01  -4.41146263000000E-04
2.10349630620302E-01  -5.30700740000000E-04
2.17858569287577E-01  -6.34092930000000E-04
2.25595059110853E-01  -7.53321880000000E-04
2.33559575769669E-01  -8.90617821000000E-04
2.41751751540515E-01  -1.04845524000000E-03
2.50170426946250E-01  -1.22956429000000E-03
2.58813559429990E-01  -1.43693907000000E-03
2.67678220294697E-01  -1.67384082000000E-03
2.76760406004344E-01  -1.94379519000000E-03
2.86055154209022E-01  -2.25058469000000E-03
2.95556508305467E-01  -2.59823273000000E-03
3.05257346766538E-01  -2.99097752000000E-03
3.15149581080229E-01  -3.43323889000000E-03
3.25224064928578E-01  -3.92957405000000E-03
3.35470647558693E-01  -4.48461998000000E-03
3.45878077216258E-01  -5.10304243000000E-03
3.56435642295818E-01  -5.78950169000000E-03
3.67132739085444E-01  -6.54854371000000E-03
3.77955918473481E-01  -7.38441404000000E-03
3.88890956221787E-01  -8.30094294000000E-03
3.99922746730006E-01  -9.30153719000000E-03
4.11039704902929E-01  -1.03891463000000E-02
4.22228019096025E-01  -1.15659787000000E-02
4.33471506964942E-01  -1.28332127000000E-02
4.44753354820277E-01  -1.41911298000000E-02
4.56064332305959E-01  -1.56391680000000E-02
4.67388118345105E-01  -1.71753470000000E-02
4.78707685714131E-01  -1.87962186000000E-02
4.90012821445617E-01  -2.04972311000000E-02
5.01289893377619E-01  -2.22722110000000E-02
5.12521734854558E-01  -2.41132760000000E-02
5.23701091470558E-01  -2.60112869000000E-02
5.34813984575936E-01  -2.79552791000000E-02
5.45845313110815E-01  -2.99325964000000E-02
5.56791531361555E-01  -3.19293986000000E-02
5.67636327109519E-01  -3.39300543000000E-02
5.78373519863379E-01  -3.59175211000000E-02
5.88993717725005E-01  -3.78734851000000E-02
5.99485697660540E-01  -3.97783393000000E-02
6.09847619627023E-01  -4.16115630000000E-02
6.20064381220208E-01  -4.33516549000000E-02
6.30140368696772E-01  -4.49765935000000E-02
6.40060509095135E-01  -4.64636757000000E-02
6.49828180285480E-01  -4.77898144000000E-02
6.59431676523010E-01  -4.89318425000000E-02
6.68874192703956E-01  -4.98666015000000E-02
6.78145828646630E-01  -5.05712174000000E-02
6.87251190237529E-01  -5.10232369000000E-02
6.96179977511606E-01  -5.12008188000000E-02
7.04940101645344E-01  -5.10829336000000E-02
7.13519551320989E-01  -5.06494527000000E-02
7.21930374106718E-01  -4.98812282000000E-02
7.30162002338528E-01  -4.87603839000000E-02
7.38222333766883E-01  -4.72701956000000E-02
7.46107281613685E-01  -4.53954638000000E-02
7.53818507134429E-01  -4.31222599000000E-02
7.61360368422076E-01  -4.04383914000000E-02
7.68725413961688E-01  -3.73330232000000E-02
7.75929029966179E-01  -3.37956306000000E-02
7.82964140944019E-01  -2.98182703000000E-02
7.89835800896438E-01  -2.53941685000000E-02
7.96549373580195E-01  -2.05178729000000E-02
8.03098951419925E-01  -1.51855731000000E-02
8.09499343176683E-01  -9.39192898000000E-03
8.15748426765167E-01  -3.13541660000000E-03
8.21843991361586E-01  3.58459547000000E-03
8.27802355612073E-01  1.07725956000000E-02
8.33619324018479E-01  1.84276469000000E-02
8.39295711567827E-01  2.65491818000000E-02
8.44846795094435E-01  3.51421740000000E-02
8.50269217006039E-01  4.42051246000000E-02
8.55564208746797E-01  5.37386829000000E-02
8.60748639663075E-01  6.37520475000000E-02
8.65819978935743E-01  7.42453351000000E-02
8.70776437057461E-01  8.52217460000000E-02
8.75640125336106E-01  9.67006826000000E-02
8.80409460499576E-01  1.08691598000000E-01
8.85082829991079E-01  1.21203573000000E-01
8.89679831638213E-01  1.34267388000000E-01
8.94204490609876E-01  1.47910079000000E-01
8.98656473272580E-01  1.62160618000000E-01
9.03056751298431E-01  1.77074123000000E-01
9.07411650204170E-01  1.92707281000000E-01
9.11724273849728E-01  2.09130641000000E-01
9.16023752684142E-01  2.26454905000000E-01
9.20315623772113E-01  2.44808389000000E-01
9.24622025437518E-01  2.64359991000000E-01
9.28969639188879E-01  2.85344455000000E-01
9.33382367518348E-01  3.08083435000000E-01
9.37911716907203E-01  3.33048708000000E-01
9.42606685823849E-01  3.60939529000000E-01
9.47558111670467E-01  3.92880407000000E-01
9.52903509240134E-01  4.30832728000000E-01
9.58879971584778E-01  4.78671629000000E-01
9.65999319305074E-01  5.46090702000000E-01
9.75730272805676E-01  6.77161790000000E-01
1.00000000000000E+00  1.00000000000000E+00
