292
0.00000000000000E+00	0.00000000000000E+00
5.26866588593636E-02	1.68595127000000E-06
5.51386457443731E-02	3.36600725000000E-06
5.76656573714570E-02	5.30944121000000E-06
6.02683972065413E-02	7.44528255000000E-06
6.29473335716365E-02	9.72867024000000E-06
6.57028870857260E-02	1.22082537000000E-05
6.85351463496683E-02	1.43999568000000E-05
7.14439286449940E-02	1.74039880000000E-05
7.44291555058093E-02	2.06999993000000E-05
7.74900498847434E-02	2.41618448000000E-05
8.06254427931915E-02	2.82454332000000E-05
8.38342048335879E-02	3.23446322000000E-05
8.71146007403776E-02	3.70150529000000E-05
9.04646365408065E-02	4.27086600000000E-05
9.38823081391677E-02	4.76253177000000E-05
9.73647314626349E-02	5.36375366000000E-05
1.00908745353653E-01	5.93601345000000E-05
1.04511189797339E-01	6.65197938000000E-05
1.08168518943680E-01	7.46583354000000E-05
1.11877613512422E-01	8.29732123000000E-05
1.15634919351405E-01	9.06775703000000E-05
1.19437443842243E-01	1.00476553000000E-04
1.23282081508695E-01	1.09997920000000E-04
1.27166007101869E-01	1.21424023000000E-04
1.31086671786903E-01	1.34670622000000E-04
1.35041714479460E-01	1.47720543000000E-04
1.39028879687038E-01	1.61677341000000E-04
1.43046520026020E-01	1.78166795000000E-04
1.47093655082002E-01	1.94039781000000E-04
1.51169426462641E-01	2.11144762000000E-04
1.55273207714285E-01	2.31233127000000E-04
1.59404478762731E-01	2.47411125000000E-04
1.63562507718990E-01	2.68348768000000E-04
1.67747207061185E-01	2.90680496000000E-04
1.71957794645111E-01	3.14368348000000E-04
1.76194361235249E-01	3.40865459000000E-04
1.80456169007173E-01	3.60961866000000E-04
1.84743369265204E-01	3.90535555000000E-04
1.89055145496026E-01	4.21207937000000E-04
1.93391229744731E-01	4.53273738000000E-04
1.97751127268334E-01	4.89246101000000E-04
2.02134467020733E-01	5.17302876000000E-04
2.06541085348351E-01	5.58892492000000E-04
2.10970058088913E-01	6.03011542000000E-04
2.15421402691238E-01	6.41200570000000E-04
2.19894318921753E-01	6.91899008000000E-04
2.24388431780493E-01	7.47167323000000E-04
2.28903275996578E-01	8.03649453000000E-04
2.33437969417326E-01	8.64393559000000E-04
2.37992673580105E-01	9.28415420000000E-04
2.42566769490932E-01	9.87023164000000E-04
2.47160365431301E-01	1.05956946000000E-03
2.51773421092398E-01	1.13674853000000E-03
2.56405470860777E-01	1.21853757000000E-03
2.61057089015972E-01	1.30369413000000E-03
2.65727777529636E-01	1.39593230000000E-03
2.70417346408420E-01	1.49359046000000E-03
2.75125989140840E-01	1.59753566000000E-03
2.79853049088769E-01	1.68260645000000E-03
2.84598770420095E-01	1.79032916000000E-03
2.89362696696227E-01	1.90739830000000E-03
2.94144054165190E-01	2.00596867000000E-03
2.98943214372417E-01	2.13238948000000E-03
3.03759201358666E-01	2.28219338000000E-03
3.08591620054598E-01	2.43534763000000E-03
3.13440405874539E-01	2.60404228000000E-03
3.18304615672680E-01	2.75281451000000E-03
3.23184100462428E-01	2.94128204000000E-03
3.28078464912171E-01	3.13344117000000E-03
3.32986518883621E-01	3.34314966000000E-03
3.37908337218687E-01	3.54037220000000E-03
3.42843186580207E-01	3.77370906000000E-03
3.47789824857614E-01	3.97318208000000E-03
3.52748386647093E-01	4.21697431000000E-03
3.57717879299551E-01	4.49205928000000E-03
3.62697230413789E-01	4.73833196000000E-03
3.67686764023431E-01	5.03226381000000E-03
3.72685149537587E-01	5.30276093000000E-03
3.77691196283918E-01	5.64256624000000E-03
3.82705299174355E-01	5.93779236000000E-03
3.87726150463755E-01	6.29043499000000E-03
3.92752334277833E-01	6.68204990000000E-03
3.97784207899716E-01	7.05809121000000E-03
4.02818719368411E-01	7.39443384000000E-03
4.07826324573495E-01	7.53963961000000E-03
4.12862555235583E-01	7.97450933000000E-03
4.17897796697637E-01	8.43354297000000E-03
4.22932682883238E-01	8.97693302000000E-03
4.27967090808732E-01	9.50007545000000E-03
4.32999815950902E-01	1.00901030000000E-02
4.38029193011201E-01	1.06907183000000E-02
4.43054628848906E-01	1.11909123000000E-02
4.48075358453419E-01	1.17827262000000E-02
4.53089767305945E-01	1.24883545000000E-02
4.58096980644837E-01	1.31027400000000E-02
4.63097188378484E-01	1.37506650000000E-02
4.68089069191212E-01	1.44438619000000E-02
4.73071346981556E-01	1.52452014000000E-02
4.78044673643321E-01	1.60296362000000E-02
4.83007750865870E-01	1.68138426000000E-02
4.87959515465504E-01	1.76643267000000E-02
4.92899832215481E-01	1.86257378000000E-02
4.97828473651762E-01	1.94927762000000E-02
5.02744233429419E-01	2.05356813000000E-02
5.07646018455832E-01	2.16132795000000E-02
5.12534799809769E-01	2.25291307000000E-02
5.17409385084786E-01	2.37225474000000E-02
