272
0.00000000000000E+00	0.00000000000000E+00
3.98996326674407E-02	0.00000000000000E+00
4.32074433718458E-02	5.65246194000000E-06
4.65030527622257E-02	1.05711567000000E-05
4.97681429421542E-02	1.54587810000000E-05
5.29982017292329E-02	2.12410342000000E-05
5.61996190971927E-02	2.70964970000000E-05
5.93780600942058E-02	3.32874664000000E-05
6.25393884698305E-02	3.94799511000000E-05
6.56903504272050E-02	4.61560428000000E-05
6.88376266848383E-02	5.33537852000000E-05
7.19886832681843E-02	6.04525718000000E-05
7.51521294026347E-02	6.80187287000000E-05
7.83371421962115E-02	7.56484253000000E-05
8.15543736031795E-02	8.43961488000000E-05
8.48152224668076E-02	9.38537064000000E-05
8.81302294391807E-02	1.04062398000000E-04
9.15039061449065E-02	1.15171864000000E-04
9.49345798675688E-02	1.26631755000000E-04
9.84209116582030E-02	1.39706972000000E-04
1.01961262663196E-01	1.50692117000000E-04
1.05553285904086E-01	1.68021914000000E-04
1.09195278285068E-01	1.80665436000000E-04
1.12885261973508E-01	1.99001359000000E-04
1.16621901914056E-01	2.15863880000000E-04
1.20403162069943E-01	2.37353113000000E-04
1.24227405312749E-01	2.56105384000000E-04
1.28093207474601E-01	2.81282586000000E-04
1.31999881827800E-01	3.06552953000000E-04
1.35947467947896E-01	3.35639500000000E-04
1.39936739598849E-01	3.66717632000000E-04
1.43969520204999E-01	4.00147727000000E-04
1.48048653487919E-01	4.35900795000000E-04
1.52178375194067E-01	4.68049331000000E-04
1.56361081599205E-01	5.09894288000000E-04
1.60596534767527E-01	5.49999692000000E-04
1.64883432255804E-01	5.98701512000000E-04
1.69220734683286E-01	6.50448710000000E-04
1.73607101920125E-01	7.02575134000000E-04
1.78041158142576E-01	7.58029137000000E-04
1.82520447273928E-01	8.21967170000000E-04
1.87042289447543E-01	8.88086431000000E-04
1.91604314473458E-01	9.52273680000000E-04
1.96203890806851E-01	1.02524942000000E-03
2.00838961902327E-01	1.10309908000000E-03
2.05506628166814E-01	1.19282013000000E-03
2.10205273338019E-01	1.27454328000000E-03
2.14932055906251E-01	1.37509564000000E-03
2.19685521818740E-01	1.47069304000000E-03
2.24464021555900E-01	1.57538741000000E-03
2.29266539072566E-01	1.69930220000000E-03
2.34092927750003E-01	1.81520316000000E-03
2.38942767301056E-01	1.91464005000000E-03
2.43817818682460E-01	2.01924631000000E-03
