348
-1.3643207874781500E-01 3.2942777732687100E+15
-1.4544775493450000E-01 3.2375821598886600E+15
-1.5478751154417000E-01 3.1817038575975300E+15
-1.6444900154135500E-01 3.1266239915933700E+15
-1.7442894092304800E-01 3.0723620988556900E+15
-1.8471499607884400E-01 3.0190013538414800E+15
-1.9531945912727800E-01 2.9665010487736600E+15
-2.0622903556452300E-01 2.9149521103180300E+15
-2.1743805670864100E-01 2.8643905088696900E+15
-2.2894073735260900E-01 2.8146962883532000E+15
-2.4072542919399700E-01 2.7657864978802400E+15
-2.5280554835056800E-01 2.7176204268309100E+15
-2.6516534934268800E-01 2.6702775294060800E+15
-2.7779812841594300E-01 2.6238005959627400E+15
-2.9069672573980600E-01 2.5782350022135700E+15
-3.0384266651178700E-01 2.5336152812973500E+15
-3.1725021728494400E-01 2.4898162065219900E+15
-3.3090264803499800E-01 2.4468585890663800E+15
-3.4479360109152600E-01 2.4047727244171900E+15
-3.5891646166822500E-01 2.3635735301496200E+15
-3.7325035741885900E-01 2.3233086168510000E+15
-3.8781105194785500E-01 2.2839505720757800E+15
-4.0257898827782300E-01 2.2454559219681200E+15
-4.1754495598439800E-01 2.2077139135226900E+15
-4.3270272982390900E-01 2.1707233675720200E+15
-4.4803383788874000E-01 2.1345314668567100E+15
-4.6355751545926400E-01 2.0991001986075500E+15
-4.7925522940595500E-01 2.0644771370641800E+15
-4.9512027246901800E-01 2.0306716698779600E+15
-5.1114313570126200E-01 1.9975798514563600E+15
-5.2730075635108400E-01 1.9651195243261100E+15
-5.4361540583165700E-01 1.9332469000310300E+15
-5.6006965758901800E-01 1.9019973331268800E+15
-5.7665929622315700E-01 1.8713809721905100E+15
-5.9338008808300700E-01 1.8414089732386500E+15
-6.1021386920022400E-01 1.8121165255974300E+15
-6.2718379222165900E-01 1.7833948422851700E+15
-6.4426408700402700E-01 1.7551892709708800E+15
-6.6150837470907700E-01 1.7274067376937400E+15
-6.7875839156103500E-01 1.7002897145778400E+15
-6.9611016377011300E-01 1.6736839907631200E+15
-7.1356126812348900E-01 1.6475921736574900E+15
-7.3125431213573200E-01 1.6218151796264200E+15
-7.4889777318096100E-01 1.5967392118869300E+15
-7.6663260879591800E-01 1.5721225807444100E+15
-7.8459976581276900E-01 1.5477665247184600E+15
-8.0250288717418100E-01 1.5240619897688800E+15
-8.2048568378402600E-01 1.5008190046650800E+15
-8.3854543738880200E-01 1.4780434305415400E+15
-8.5682920565698700E-01 1.4555654529462100E+15
-8.7503527322456300E-01 1.4337391516257300E+15
-8.9330910184306700E-01 1.4123358824942800E+15
-9.1179416734978200E-01 1.3911462403742300E+15
-9.3018582855611100E-01 1.3705072298062800E+15
-9.4863484893731300E-01 1.3502478579628200E+15
-9.6714119177504600E-01 1.3303673951083600E+15
-9.8585813729522600E-01 1.3107112549051700E+15
-1.0044796235892500E+00 1.2915919394558600E+15
-1.0231582204435600E+00 1.2728317328710000E+15
-1.0418941136608600E+00 1.2543920349297600E+15
-1.0608416665406800E+00 1.2361103264234500E+15
-1.0796908131000200E+00 1.2182735902968100E+15
-1.0985959361906300E+00 1.2007310385852900E+15
-1.1177135077441000E+00 1.1833415172058800E+15
-1.1367310046663400E+00 1.1663768979919400E+15
-1.1701449817791200E+00 1.1379788068655400E+15
-1.1893460725568700E+00 1.1217503566467900E+15
-1.2086053809374500E+00 1.1057747788620600E+15
-1.2280832522428000E+00 1.0899214226488500E+15
-1.2474622849219000E+00 1.0744342679102000E+15
-1.2669023656128900E+00 1.0591788390127100E+15
-1.2865656975773200E+00 1.0440279992038200E+15
-1.3061322745770600E+00 1.0292142775881000E+15
-1.3257638686208600E+00 1.0146095184190200E+15
-1.3454609744265500E+00 1.0002159024964400E+15
-1.3653827642097700E+00 9.8592127036287400E+14
-1.3852053551641100E+00 9.7194171236682500E+14
-1.4050930592152600E+00 9.5815178813649400E+14
-1.4252127522440200E+00 9.4443164531929900E+14
-1.4452380548739300E+00 9.3098675773591100E+14
-1.4653356063249100E+00 9.1769460426118600E+14
-1.4855083426036700E+00 9.0455125459409300E+14
-1.5059277017794300E+00 8.9146912721282400E+14
-1.5262642347311200E+00 8.7866420466150800E+14
-1.5466867548856700E+00 8.6602175928554200E+14
-1.5671979664047000E+00 8.5353108955631600E+14
-1.5879709986996600E+00 8.4108259830441100E+14
-1.6086698337949400E+00 8.2886171914852100E+14
-1.6294672738035900E+00 8.1675611282182100E+14
-1.6505399497203800E+00 8.0466923277922900E+14
-1.6715450505367600E+00 7.9280482756528000E+14
-1.6926565219773000E+00 7.8106598571636800E+14
-1.7138794634467400E+00 7.6943867077378900E+14
-1.7353957402216600E+00 7.5781577903927300E+14
-1.7568600168060000E+00 7.4636507850926100E+14
-1.7784540613866000E+00 7.3497557380639900E+14
-1.8003647864199000E+00 7.2353605530508000E+14
-1.8222425503866100E+00 7.1224031173726900E+14
-1.8442640233157900E+00 7.0103165968798800E+14
-1.8664308801147300E+00 6.8991438002047500E+14
-1.8889334463593100E+00 6.7878960842602400E+14
-1.9114104922915000E+00 6.6782181612589100E+14
-1.9340519275292000E+00 6.5690895357686000E+14
-1.9570540116249600E+00 6.4594898187603900E+14
-1.9800493606805800E+00 6.3511829332933400E+14
-2.0032377592705900E+00 6.2435477434082800E+14
-2.0266286688105000E+00 6.1367175427486400E+14
-2.0504243696523100E+00 6.0298073339413500E+14
-2.0742437879641800E+00 5.9244472192591900E+14
-2.0982884060369000E+00 5.8197118448452300E+14
-2.1225669076707100E+00 5.7155317929256000E+14
-2.1472912151787900E+00 5.6111787221911900E+14
-2.1720590909734000E+00 5.5084263255107000E+14
-2.1970806164830700E+00 5.4064555840634400E+14
-2.2225716656013100E+00 5.3044812819649500E+14
-2.2481273907531900E+00 5.2040868025356700E+14
-2.2739674006594300E+00 5.1044228710648700E+14
-2.3001047353135800E+00 5.0055959476735100E+14
-2.3267739132134100E+00 4.9069952699084600E+14
-2.3535485576008000E+00 4.8102537619626300E+14
-2.3806549294362600E+00 4.7146568213407800E+14
-2.4083285621514600E+00 4.6195317568593700E+14
-2.4361260407705400E+00 4.5264329289270900E+14
-2.4642814311778500E+00 4.4345009334048800E+14
-2.4927943059292500E+00 4.3436706539317400E+14
-2.5219161237747700E+00 4.2533330319281800E+14
-2.5511803301307000E+00 4.1650453404907100E+14
-2.5808339129349700E+00 4.0781994185635400E+14
-2.6111357354765900E+00 3.9919775696505300E+14
-2.6416069390388700E+00 3.9075104782924900E+14
-2.6725095214342600E+00 3.8241243943497500E+14
-2.7038562005653200E+00 3.7419497529948100E+14
-2.7359244219934300E+00 3.6605012958461500E+14
-2.7681983221411500E+00 3.5811250150590100E+14
-2.8009448738235700E+00 3.5029310560731800E+14
-2.8341633038735800E+00 3.4257344457483500E+14
-2.8681533951701600E+00 3.3490159012286500E+14
-2.9023754041024400E+00 3.2741151186013800E+14
-2.9371255321925300E+00 3.2004862233322700E+14
-2.9727186931895000E+00 3.1273642957564900E+14
-3.0085877500753200E+00 3.0557013993869900E+14
-3.0450357051682500E+00 2.9849317084683000E+14
-3.0820840336422800E+00 2.9151323795811900E+14
-3.1200750099026600E+00 2.8458007578165400E+14
-3.1583984329548500E+00 2.7779309560796100E+14
-3.1973699756730600E+00 2.7108780639826400E+14
-3.2373480480749800E+00 2.6441417553047600E+14
-3.2776863499220200E+00 2.5788397366375000E+14
-3.3187509582443500E+00 2.5144228993153400E+14
-3.3605801419853300E+00 2.4507842252093600E+14
-3.4035649690460500E+00 2.3874253090431000E+14
-3.4470242521267400E+00 2.3254305087163300E+14
-3.4913242936616500E+00 2.2643596582919500E+14
-3.5368787264326400E+00 2.2036328583552500E+14
-3.5829584653919700E+00 2.1441000699586200E+14
-3.6299869182901000E+00 2.0853393586739000E+14
-3.6780149276892500E+00 2.0274572773594000E+14
-3.7274836636806300E+00 1.9700046629916300E+14
-3.7776177107389600E+00 1.9138752066995100E+14
-3.8288812020245400E+00 1.8587573144429700E+14
-3.8813301959196200E+00 1.8048359748963700E+14
-3.9354415896868700E+00 1.7515920804443400E+14
-3.9902975365093100E+00 1.6996879060812300E+14
-4.0464244027710200E+00 1.6488133375642900E+14
-4.1043968684844200E+00 1.5986448161515900E+14
-4.1632753238246100E+00 1.5497500027300200E+14
-4.2235644305436200E+00 1.5014521354804700E+14
-4.2853579825092400E+00 1.4537139173987400E+14
-4.3493084981378800E+00 1.4062113775927000E+14
-4.4143808897869500E+00 1.3597261073520800E+14
-4.4812006552603000E+00 1.3137196446732500E+14
-4.5505000397992300E+00 1.2677602324213500E+14
-4.6211960337876700E+00 1.2227056847579400E+14
-4.6939583920488000E+00 1.1780962172785800E+14
-4.7689931706355100E+00 1.1336094094110400E+14
-4.8471850308280800E+00 1.0890087461317000E+14
-4.9273217478035700E+00 1.0450671649568500E+14
-5.0103155756562800E+00 1.0011729249700800E+14
-5.0971748578981600E+00 9.5716732326601000E+13
-5.1866716640349100E+00 9.1364744048277900E+13
-5.2799462402303000E+00 8.7018449286789800E+13
-5.3772503833652200E+00 8.2697855740349400E+13
-5.4800647570207900E+00 7.8352140543633600E+13
-5.5871232625884300E+00 7.4071322639042100E+13
-5.6999080562674700E+00 6.9833424150088500E+13
-5.8191605222797700E+00 6.5641171623868700E+13
-5.9468224423394500E+00 6.1446725689794100E+13
-6.0819036955278000E+00 5.7248437850620100E+13
-6.2272749171785600E+00 5.2961321654564000E+13
-6.3807980580697600E+00 4.8660992829106900E+13
-6.5334816539344100E+00 4.4520650240002200E+13
-6.6845726616334600E+00 4.0527782024874100E+13
-6.8372336044475300E+00 3.6693729872138500E+13
-6.9911056992527800E+00 3.3144454467587200E+13
-7.1450357626940500E+00 2.9954804068607000E+13
-7.3024028551846300E+00 2.7104522596433900E+13
-7.4587036469865300E+00 2.4639213750993800E+13
-7.6173609757427700E+00 2.2449390705486800E+13
-7.7764934029515800E+00 2.0500030470126400E+13
-7.9382737633858400E+00 1.8748560347560300E+13
-8.0968768838247500E+00 1.7229140985974900E+13
-8.2539325821464300E+00 1.5891513672387900E+13
-8.4122113240656500E+00 1.4680341724333400E+13
-8.5648356593872700E+00 1.3600486957734000E+13
-8.7148551383119600E+00 1.2607201622555200E+13
-8.8668903225556200E+00 1.1633865776505700E+13
-9.0145510726925400E+00 1.0671098880598100E+13
-9.1575588353725900E+00 9.7210306396214900E+12
-9.3102575515810000E+00 8.7217484278401600E+12
-9.4683415490539100E+00 7.7610958998281700E+12
-9.6312223548714600E+00 6.9135759056400300E+12
-9.7952093878176300E+00 6.2069470281528000E+12
-9.9681974257403800E+00 5.5746584073946100E+12
-1.0150176348349200E+01 5.0088308201197400E+12
-1.0324356201497800E+01 4.5410583536609900E+12
-1.0501989220567300E+01 4.1233286178027700E+12
-1.0681609344762700E+01 3.7564927060612300E+12
-1.0862104227339800E+01 3.4321913406191200E+12
-1.1066112608481700E+01 3.1138930050965400E+12
-1.1243787217745000E+01 2.8631827410526400E+12
-1.1442546083923200E+01 2.6165129226799800E+12
-1.1633799792492200E+01 2.4160096354677500E+12
-1.1851402021340100E+01 2.2573137716038600E+12
-1.2054769267763900E+01 2.1730841930437400E+12
-1.2232861571618200E+01 2.1345555576522600E+12
-1.2419042491014300E+01 2.1138884097766700E+12
-1.2613749220378700E+01 2.1032430401605700E+12
-1.2771035236572100E+01 2.0986595749739700E+12
-1.2935889271524800E+01 2.0960162951332300E+12
-1.3063052312518400E+01 2.0947805099558900E+12
-1.3255619765855000E+01 2.0937440589075100E+12
-1.3414260295400100E+01 2.0932535644294800E+12
-1.3529708133559900E+01 2.0930168230552200E+12
-1.3747763894159200E+01 2.0927574486507500E+12
-1.3933400471121100E+01 2.0926303611198700E+12
-1.4191161776628100E+01 2.0925312200814500E+12
-1.4724140848812700E+01 2.0924530090118500E+12
